mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-329.1058,83.90195,26.02396,30.929468,-10.620362,9.035942,1.3931128,-6.0155888,-6.938686,1.7365367,-10.828349,5.587524,-10.514825,1
-366.44016,82.71913,26.422148,35.042595,-13.933454,5.021617,1.4339076,-18.973955,-4.5124235,-5.460171,-8.808817,1.3078113,-12.726966,1
-399.2848,66.54944,21.06427,32.039352,0.17291148,1.3521615,-2.566371,-10.552271,-4.7836356,-1.1194272,-8.678618,1.5357251,-5.7309184,1
-405.8162,65.66234,32.35073,35.809147,7.2956915,-1.1241765,2.154055,-11.313163,-5.088606,-5.1840973,-8.47016,3.1884134,-6.4223866,1
-399.30814,85.16607,33.17542,27.238575,-1.7185584,7.1225533,3.8010938,-15.584907,-0.8402783,-5.395094,-9.093621,1.0805048,-8.13064,1
-403.2205,80.46477,33.818085,24.401285,-4.625716,7.217528,11.532905,-17.881033,-3.1650844,-6.100638,-8.36656,1.8742466,-8.286821,1
-402.6258,88.16523,27.721184,25.98114,-7.4902277,4.886022,1.5192442,-19.8594,-5.3116093,-6.913922,-13.817397,1.7672559,-12.736721,1
-415.94165,77.59878,29.9196,34.76561,11.564114,4.553462,3.78028,-21.275187,3.5781298,-4.758469,-11.175425,3.3379464,-10.957385,1
-392.68964,85.28481,34.01167,33.26976,3.1894748,5.2025623,3.8722513,-22.35949,-7.0408015,-2.1563601,-12.775514,-0.989763,-14.94291,1
-400.86227,80.19025,26.480196,26.742887,-1.0849086,6.9960055,5.4618573,-9.41228,-4.4309916,-1.0179007,-8.1407385,4.7986608,-5.3420806,1
-414.7326,51.134754,31.87866,24.95976,1.2593551,12.215865,0.37659094,-11.617281,-0.47260055,-2.0614123,-5.9009533,0.765084,-6.654008,1
-370.85754,74.1119,23.175861,41.073215,-2.2691824,-3.2759,1.1634241,-13.658586,-0.28609985,0.029742757,-13.873146,1.0241513,-8.864711,1
-412.21555,67.18492,34.30231,39.26442,11.625163,-2.4001985,1.5010277,-15.130744,-6.0753713,-6.607387,-12.223614,1.7242199,-9.858712,1
-407.45483,77.07705,30.666162,35.58328,15.183669,1.4362516,0.95941633,-16.67684,4.4249625,-7.896467,-14.989037,4.2077456,-9.967157,1
-437.40414,61.746807,35.9575,41.075043,8.6163435,2.5979738,2.635401,-14.750554,-3.419843,-6.749934,-9.572151,4.638716,-8.5730505,1
-394.9842,52.416397,39.412453,34.096478,4.113541,2.461079,-1.6793244,-9.083989,-1.174125,-2.5584133,-10.572264,2.0975237,-7.4949665,1
-408.34576,66.87539,30.82688,29.848822,3.092926,5.9894366,3.8749342,-16.952515,-4.8869357,-2.6563752,-10.719089,1.9031739,-6.120799,1
-410.19394,80.525925,35.853745,35.175617,4.5007944,8.998548,1.8165102,-23.104883,-1.84426,-3.1560547,-11.305912,-0.857825,-8.306056,1
-378.92627,81.70208,21.62944,27.920958,-0.5231425,1.8056018,2.20293,-13.500727,0.91329306,-0.9141599,-12.433904,0.59899867,-10.949878,1
-372.26462,57.141453,29.1622,52.933296,5.5257754,0.3399813,5.34641,-11.712141,-1.0775479,-1.6885556,-13.6677685,4.8834386,-7.4862475,1
-399.50452,65.52939,36.222458,37.507595,8.389259,-0.7393684,1.8767991,-14.438222,-0.37732002,-6.547122,-11.94287,-0.1579473,-8.918067,1
-388.11118,52.477318,29.329947,25.038677,4.2535024,8.25947,-0.08499991,-5.925897,-0.73146975,0.8391643,-9.6901,0.6271267,-4.481158,1
-407.6578,85.24226,25.218588,16.497364,-4.3472786,11.6877365,0.86079466,-17.465302,1.3951718,-3.669773,-13.362148,6.9664416,-8.63199,1
-404.7838,66.16827,28.971045,35.49197,9.866623,-4.12204,-1.2117995,-8.493335,1.602149,-6.3949966,-10.324848,4.988243,-5.895292,1
-437.27066,64.314064,26.705673,32.77947,8.505183,6.9597163,1.1194135,-15.069246,0.66496265,1.6135199,-11.7095995,5.520877,-7.238007,1
-422.15945,70.53102,29.011831,25.167377,-0.60074574,5.6690726,4.8706007,-18.182505,-3.1407588,-5.6084037,-10.486432,-2.7626023,-9.186075,1
-404.34125,67.88182,25.681822,34.916367,11.10967,0.5538684,-1.3539901,-10.2799635,2.9614036,-6.9868655,-8.462304,4.185436,-5.160284,1
-398.22525,69.91359,24.013058,32.82013,8.223948,1.5264105,0.52297705,-9.237179,-0.819516,-4.9274817,-6.63503,2.7045777,-6.5628657,1
-416.95453,81.63063,37.83048,25.500631,-3.3459113,6.063025,8.549911,-7.200486,0.9671022,-2.4286895,-9.830298,2.5978792,-5.03554,1
-391.6468,86.88848,31.75336,28.664064,-18.415983,9.011578,5.956687,-15.5811825,-2.2116294,-3.540396,-15.951729,2.674841,-9.810495,1
-369.03714,68.20766,20.058887,23.961933,-6.613875,6.3454523,4.4409375,-12.702087,1.5363836,1.3633745,-6.683062,2.5670607,-8.032501,1
-384.12262,79.64825,16.07353,37.740597,-2.8831546,1.2725434,0.119921595,-14.271585,-0.09961715,-0.055345204,-14.893801,4.159483,-9.604401,1
-376.3225,81.36151,26.052057,39.792458,1.2896776,-3.6989293,-2.4502044,-11.643717,-2.611981,-4.883079,-13.489303,5.1478486,-10.717072,1
-411.2316,79.6946,30.432695,36.603756,9.972711,1.7687639,1.9315249,-13.521503,-2.81182,-6.0740933,-11.708149,1.736131,-9.839264,1
-390.4814,63.23008,30.226248,35.031124,4.213336,1.8962623,1.4432818,-13.079243,-1.2023189,-1.9464635,-12.819273,2.28048,-8.283323,1
-387.36902,65.62651,21.280388,27.219408,2.045951,5.5325413,3.1860805,-11.351869,1.2552731,1.463239,-10.592668,3.8646517,-7.860135,1
-381.5935,64.281975,31.668785,45.76091,2.5064838,4.5596023,2.3815832,-10.885371,-0.0927781,-1.608208,-12.8157215,3.7302644,-9.113432,1
-413.08142,73.26016,27.660587,41.99976,8.223146,1.7703154,6.2397003,-15.890071,-0.24533314,-5.42956,-10.614483,2.9675097,-8.378758,1
-410.1699,89.05395,26.62035,31.132872,1.9468718,0.55182403,-0.8502422,-16.981596,-0.18665294,-5.434152,-12.596073,1.5719845,-6.8596053,1
-426.24194,80.17472,30.54914,37.55647,11.234336,5.116699,2.417755,-10.368644,-0.36855918,-4.7495723,-7.617206,3.1083724,-9.20461,1
-407.98615,83.304695,20.56748,28.957634,4.3845043,-1.704669,0.04596572,-15.88298,-1.6088907,-3.3289368,-13.687936,3.3092334,-6.733097,1
-420.7177,87.910164,25.319723,31.278807,2.322911,7.3150687,3.7658563,-14.485765,-3.3423407,-1.8473413,-9.800558,3.6714077,-4.900682,1
-424.67676,86.73145,33.783405,36.546326,8.728425,11.14286,8.301165,-12.382773,0.14592342,-0.48119026,-7.214054,2.4361632,-8.46801,1
-408.84897,64.98583,32.750683,24.608475,1.7546872,10.0268545,0.4769401,-16.094643,-1.7301297,-5.6159086,-10.557278,3.0852647,-6.860544,1
-401.2343,75.02543,25.76315,30.73107,-3.6898582,6.7893524,4.6807184,-11.134061,0.25127953,-1.8702297,-8.444899,6.136334,-7.789366,1
-403.40253,70.18843,19.567383,25.806524,2.7633824,5.544854,2.6754663,-15.268273,-2.9663389,-2.177636,-10.854851,3.1251225,-6.677305,1
-405.7234,61.668995,20.174389,35.155037,3.6499097,7.6532283,4.756049,-8.932768,-2.7367034,3.6384509,-8.751263,1.7542918,-4.488295,1
-389.3647,58.317482,32.75048,32.308125,-1.7995025,0.89062005,-2.254342,-10.679038,1.8930467,-2.1772883,-10.328309,3.03376,-6.6906977,1
-397.37134,60.63407,38.071495,27.197094,0.87234294,3.9692545,-4.716905,-14.160512,-6.164777,-5.476461,-14.1929,1.5848677,-4.1213155,1
-404.09793,39.687115,27.453678,33.8767,3.6689396,6.324485,1.5941808,-13.434917,-0.79656273,-1.3354557,-9.895529,2.3184154,-5.708517,1
-405.0764,41.18415,44.174644,32.68279,4.8030477,2.8446813,0.65226126,-11.507267,-6.9480376,-6.875766,-10.254221,2.7112815,-9.2889385,1
-359.7836,61.48482,35.852024,30.009905,-3.5402262,7.20476,4.149253,-5.8367076,-0.93031764,-0.9509401,-6.581797,2.941077,-7.160957,1
-369.87027,61.373806,13.08979,38.548103,0.48642448,1.8025752,-0.27463105,-10.899098,0.39472115,-1.6874464,-12.812493,2.6988862,-7.2568855,1
-378.99664,61.91482,29.869987,28.586445,-5.2466564,7.9025693,6.1415787,-10.084189,-1.705195,-2.1898148,-10.012712,-1.5592426,-7.029276,1
-387.02637,68.28652,25.222515,34.064903,-14.266552,4.698045,6.4593945,-9.766504,-2.9324946,-4.8068686,-9.209378,1.5327911,-9.209882,1
-395.32645,56.78189,28.685446,43.48333,6.6711016,0.50403416,5.809441,-9.255537,-2.6229026,-2.8733156,-8.030951,2.3451748,-6.736413,1
-391.5881,55.077106,18.517345,34.115643,1.8140167,2.5721116,-4.591659,-19.251917,-0.46805006,-1.9172295,-15.879629,2.9090183,-4.205176,1
-388.84622,54.9646,24.819677,37.51034,3.563794,2.5592127,-0.90391576,-15.221192,-4.8245068,-2.548298,-11.785179,1.9342304,-6.3330426,1
-355.48575,63.5603,26.95441,40.983448,-4.0357833,7.049865,1.1756918,-8.591283,3.1236527,-1.4102669,-8.8014,4.4441257,-6.90458,1
-360.29404,56.879726,32.812965,26.963049,-5.479343,10.740332,-1.3213904,-4.2931757,-0.001251136,2.852301,-9.701174,1.5652076,-6.6611485,1
-403.20355,58.401978,38.913036,27.584923,-3.430562,8.356945,-2.8209705,-5.3382006,-4.723457,-3.781374,-5.3633137,3.940919,-7.095824,1
-403.31354,58.58852,33.66065,25.57876,7.9325933,9.753334,1.6356413,-9.863883,-1.5486199,-2.3659248,-6.6102796,2.9005487,-7.5724297,1
-391.38452,66.705696,24.128311,20.444637,1.3010991,8.173243,-4.404574,-15.127931,-0.53888696,-4.4009395,-14.434165,1.9033357,-7.58711,1
-379.289,53.839386,35.835297,25.759737,0.028231384,6.181678,-0.8588363,-14.595702,-1.6946586,-2.9320319,-9.696243,3.7967336,-6.925019,1
-341.9398,69.78095,29.736073,28.372742,-3.173799,10.831531,2.1466315,-7.2050996,-0.060389,4.040388,-7.151887,0.37856337,-7.815481,1
-385.92853,35.31907,28.0922,34.56932,-3.39801,2.422121,-2.7957287,-10.670903,-6.466752,2.4260736,-11.157185,2.7832606,-5.546918,1
-362.26736,73.78656,23.87241,32.544327,1.7018495,6.119666,2.0460196,-9.681604,0.37870476,1.369473,-12.800798,4.416001,-4.390604,1
-392.15894,63.866318,28.493822,42.190884,6.324657,-0.07477841,1.0014822,-7.663243,-1.2624015,-5.316782,-9.463235,5.0505433,-8.838121,1
-394.35617,70.54433,26.27737,25.435804,1.5806475,7.4978547,4.6807184,-11.899962,-2.102999,-3.7457862,-7.232241,1.2172563,-7.6495714,1
-402.88715,66.352196,25.176197,39.44933,4.5355163,-1.2402412,-0.80433667,-14.401824,-1.4597036,-3.6366186,-12.302727,4.787232,-6.4758224,1
-401.5249,62.013042,29.620428,39.866875,7.9419565,2.167499,3.0800698,-14.518423,-5.412237,-1.2754649,-10.145519,2.2820086,-10.567415,1
-393.27197,69.332115,27.653101,21.962753,-5.317431,5.5720124,2.3807242,-8.097682,-3.7888727,-0.38613728,-12.026547,1.3584731,-5.4302626,1
-396.45203,58.672527,34.256798,34.84613,10.568529,1.49364,0.14669114,-11.072712,-3.7218232,-3.6782045,-12.3819895,-0.7641661,-6.9113336,1
-379.80493,87.30208,26.082745,35.576714,1.2407478,10.153623,0.01295948,-18.108953,4.29455,1.3107114,-12.971081,2.9808109,-8.687593,1
-376.48984,65.66019,31.50091,21.687239,-3.5842586,5.0755033,3.887942,-9.946009,-4.75048,-0.08877571,-9.307298,3.3369052,-7.208735,1
-412.67636,72.68061,26.954264,32.053318,4.417807,7.5599747,2.8287857,-15.925338,-4.3207583,-1.3649669,-11.477728,0.08067505,-6.5770087,1
-402.74945,73.320786,20.679752,33.002144,1.5342803,7.0964885,0.79925317,-18.686106,-2.6224415,-0.56237465,-11.956243,-0.56636375,-7.393911,1
-395.19437,69.27135,32.24507,40.165585,1.0618321,9.682209,4.7208333,-8.232225,3.1997533,2.3590276,-7.090178,5.249631,-5.7694035,1
-378.57187,75.90028,7.7687044,30.650787,-2.5824087,5.271848,-4.3498163,-17.031214,1.321049,-2.5200417,-16.166492,4.831687,-8.824184,1
-409.8351,67.79545,26.316181,32.040756,2.3525767,5.772299,-0.196623,-13.453574,0.8256198,-0.24972074,-11.205583,-2.222157,-7.387679,1
-414.53217,72.243996,34.41118,30.42633,-3.4600859,10.971249,6.400778,-9.119633,0.65362704,-3.4252713,-9.181684,1.4867643,-4.416333,1
-388.56903,73.47902,25.697073,27.30801,-0.47551754,8.096711,3.1738305,-9.054038,-0.19748881,3.7545877,-7.443283,2.294087,-7.2378244,1
-405.42065,70.96055,26.449827,36.6419,7.2669983,3.2880073,-1.5520319,-15.047534,4.7246127,-0.8125478,-14.770025,4.235195,-8.256422,1
-389.11615,79.335335,29.134768,38.21289,-2.1874697,6.406719,4.5711255,-11.1173725,-0.2178493,-1.7968477,-7.9653425,-2.3427947,-9.185271,1
-402.6238,57.269573,30.974543,32.228348,1.7188625,3.5528672,-1.9831718,-9.098995,-4.392745,-5.714764,-11.603346,3.993873,-8.464879,1
-404.4569,68.99101,28.968372,33.982517,2.5101564,-1.8392886,4.940028,-7.734089,-2.508826,-4.2186894,-8.715609,0.92194265,-6.6861567,1
-408.54004,67.03349,25.031273,27.231638,0.61240584,5.325991,2.4975822,-16.765072,-4.2633386,-6.628311,-10.380179,2.273116,-6.2100177,1
-398.15436,85.56382,22.73581,33.92847,-2.8861666,-4.359634,-2.4227679,-12.948796,0.71918285,-8.764021,-10.948995,2.4358268,-8.181324,1
-415.46893,80.50382,29.34045,24.479387,-1.4232178,5.3725348,4.8246336,-8.112223,-1.2676117,-1.1698055,-6.4928393,1.4154329,-6.569718,1
-401.16092,65.40818,24.667892,35.11565,-2.355266,2.1933572,7.453044,-7.45279,-6.259502,3.1437988,-7.897987,2.719651,-5.3327603,1
-394.39114,75.26244,30.6906,40.240196,4.7830644,1.9345801,4.4915113,-7.765845,-1.8254777,-1.7738667,-10.4364805,4.074026,-7.2532606,1
-415.21725,70.030426,38.534634,40.7787,7.1849856,6.051225,6.963455,-9.456368,-4.3543673,-2.7933044,-9.9211,7.2025743,-6.242318,1
-399.51984,76.65072,27.247694,32.175365,0.19067979,4.3560185,-1.9470818,-14.901163,-0.68417037,-4.0254674,-9.945886,-0.29161727,-8.972019,1
-375.1149,64.28148,28.980276,39.866173,-1.8387899,1.8956368,2.1207945,-7.8214145,-2.5156472,1.9443445,-11.485149,3.201927,-5.252725,1
-401.88364,97.6901,30.196754,37.090717,2.8938503,3.6500654,2.7332554,-12.338693,2.7666335,-0.054337483,-7.8362927,4.1226315,-6.9342284,1
-410.5119,74.44172,30.756243,38.688404,-2.5635202,3.5879905,0.14836621,-10.581246,-2.879241,-4.0140195,-9.331418,2.5293632,-6.834064,1
-424.0017,71.37376,30.249914,28.696346,5.692412,2.3685153,4.3551846,-9.441636,-2.9119332,-1.65836,-8.406786,2.1399665,-5.5969577,1
-401.3609,85.407234,20.46581,26.01768,0.07675237,1.738444,0.23847525,-12.546294,0.58138657,0.5065045,-11.920824,0.9691211,-6.114888,1
-394.8733,62.498318,32.779137,44.080082,0.9188489,6.0478907,2.633442,-11.760519,-2.1847622,-0.73342335,-9.629896,6.0787654,-5.443661,1
-408.07498,78.59841,25.72541,40.586464,4.81781,-1.951031,-2.8632696,-14.7714815,-1.3810321,-5.383074,-15.603024,4.7977066,-9.794829,1
-373.34088,66.17481,36.591633,43.17248,-0.95431316,1.5975133,2.5579462,-10.04511,-0.07075378,-2.6133325,-12.031944,2.732444,-10.008319,1
-427.1845,70.53219,28.011265,38.867546,-1.2372221,10.957751,1.877701,-13.284459,-2.604404,-1.7380574,-8.489059,-0.8217803,-8.560199,1
-412.27975,53.551804,31.432125,40.364296,6.2714496,4.6311436,1.1001055,-11.742657,0.14689681,-4.1742764,-8.91822,4.7999,-9.242351,1
-392.10928,69.816376,-9.3574,14.614942,9.643179,-7.4398413,-0.40316877,-11.967407,-3.7748444,14.214424,-17.135277,2.7882388,4.571108,0
-368.93387,83.46163,-10.512068,17.255665,5.9170704,-10.159873,7.208811,-20.795294,-7.2382812,16.681454,-21.959585,11.17263,-2.253232,0
-380.26862,40.707966,5.78279,31.329147,11.810462,-14.829249,-0.48527047,-15.677699,-6.8129587,7.6995187,-19.21611,8.448313,6.8577967,0
-386.6651,64.38997,-6.112477,15.107417,4.8808103,-9.6320715,0.71833456,-12.43898,-5.07839,9.27159,-17.422548,6.932623,-4.7027707,0
-485.06796,82.19269,35.977737,36.61214,17.516245,-6.470356,2.5417395,-15.265674,-11.594258,-1.2412617,-8.52709,-1.655863,-6.3955073,0
-385.00745,63.455914,-9.261029,32.806267,14.690384,-20.325638,-4.7595,-12.040186,-7.366862,10.21788,-19.865255,8.110231,3.165994,0
-404.03946,63.934246,1.6052917,31.937826,5.8276076,-5.9729304,-3.730476,-17.798752,-3.239221,5.8731785,-13.670126,2.967939,1.9191697,0
-474.0816,73.17577,23.546564,24.612007,8.992537,0.15932688,1.310821,-12.443224,-6.5983644,3.3351583,-5.1316915,3.5557032,0.47580197,0
-401.56046,83.20225,-2.8391693,22.042093,-2.4087663,-10.407187,2.6828635,-17.395168,-11.730478,8.056422,-20.6816,5.219939,-1.5397012,0
-381.46307,69.75656,-3.1920774,23.962978,4.095465,-9.720262,4.7706833,-22.1862,-7.9987564,11.607071,-17.640476,11.581768,0.4635929,0
-375.9695,72.71668,-4.8069105,23.36957,-3.393812,-11.860173,4.1269493,-14.727973,-8.902111,12.365257,-16.069727,9.667282,0.39526203,0
-478.74207,89.41556,28.257706,14.846651,12.724195,1.310142,-0.4511604,-17.786901,-10.470237,1.7254776,-6.0419693,1.3169932,-3.8058012,0
-381.44922,66.22325,-10.413931,19.875355,7.5077567,-10.59062,2.301084,-12.258015,-6.9201646,11.530482,-16.777813,1.9797593,0.7551326,0
-374.20932,79.64533,-0.80728465,23.735231,-2.8371363,-5.16298,9.950203,-21.15978,-11.764346,11.7679825,-21.689178,6.7277555,1.5265596,0
-497.23297,61.602203,5.4816275,26.47301,14.796599,-13.791632,-3.1468482,-6.506849,-11.8676195,0.5286628,-9.81158,3.8397973,-3.979036,0
-385.7463,54.991455,-2.453973,14.720256,-0.15600991,-2.7989209,2.1013935,-14.377442,-9.776246,12.533452,-14.030662,7.3572707,-0.7132572,0
-398.5595,58.98992,4.2102704,36.75065,7.395475,-16.489723,-1.6542532,-14.082417,-10.526555,6.7629604,-23.61302,7.598343,-3.6725452,0
-347.81113,60.538437,-6.800009,31.316418,5.987981,-12.831863,-2.581398,-18.82715,-6.77204,17.099413,-25.025856,9.789265,1.2192061,0
-446.4156,72.560555,11.838566,23.04771,1.3209674,0.04561403,1.4046127,-17.64177,-3.9142182,5.0554347,-5.0345173,1.2055925,-4.5874066,0
-400.95233,53.555267,-5.9407873,26.36481,3.3784301,-5.8432245,1.8558906,-10.220383,-5.455559,14.117619,-17.299473,6.9918504,-0.043329895,0
-421.53946,52.247055,2.7073224,24.64479,6.36087,-8.150348,-2.3171928,-10.848884,-2.461745,8.864192,-15.730682,9.093743,0.55707175,0
-436.12808,39.171432,-2.4850225,40.03945,6.7636333,-7.5462275,2.2796874,-10.063595,-9.213064,8.258845,-14.233973,8.749382,1.7025025,0
-387.78262,40.633095,4.151589,37.52626,7.569464,-10.473771,3.4115672,-14.189319,-7.2775207,8.001468,-21.071793,7.9433126,-0.89007366,0
-445.07898,46.592762,30.33042,30.742928,-1.9356321,-4.9410415,0.50146526,-15.922414,-3.868776,5.094225,-8.488781,1.4519964,5.6718597,0
-421.12262,80.01866,7.3611665,22.866966,-3.8572006,-8.928984,6.898465,-12.173405,-12.434088,7.980645,-23.140059,6.1894035,0.16276655,0
-355.61166,65.055084,-8.123087,28.549393,4.9611487,-11.69131,1.7539967,-18.352234,-8.908893,12.683574,-20.341616,8.528518,-3.7469163,0
-418.2464,53.67664,-3.9496396,39.476326,9.61585,-9.538034,1.5188262,-8.932019,-8.096223,9.383175,-17.681568,9.165496,3.288853,0
-386.6973,63.188328,-8.630172,32.070145,2.5008433,-8.68792,-4.1295433,-21.507992,-7.301125,13.253728,-21.191652,7.732312,0.43209532,0
-431.36807,62.65887,15.270836,24.708637,4.817624,-6.213918,0.106964156,-17.677975,0.5473682,10.643094,-10.091478,1.3798864,1.3940947,0
-427.71124,63.123287,4.412096,38.092197,10.030691,-10.122826,2.2128701,-16.477974,-12.123323,7.8989263,-21.068598,8.0813875,-1.5005786,0
-435.94565,74.18893,17.243721,28.162481,6.2748857,-2.8269017,0.12060876,-12.196447,-6.928738,7.160922,-10.537846,0.3555567,0.46122393,0
-422.2135,59.48271,7.145235,28.735191,8.911781,-9.631989,-1.6114066,-10.423314,-7.652339,9.508208,-16.415113,7.1597624,2.398873,0
-415.72693,44.158638,-10.262473,39.518673,4.9218016,-10.983731,-2.432897,-11.827141,-9.292291,8.955162,-18.132557,7.763002,3.1640894,0
-401.15692,58.980064,-11.72738,31.397652,-3.4684536,-6.7700677,0.17757592,-8.964707,-13.092394,10.321959,-10.404512,1.9903142,1.5922078,0
-389.9073,58.470104,0.98502225,18.960426,-5.8720627,-10.301645,3.9518957,-13.407309,-11.430838,9.058117,-14.814721,9.83282,-4.8166237,0
-380.5618,66.27946,-1.5741706,19.735752,-8.78359,-6.9235487,-0.15378633,-14.171372,-12.688672,9.3503475,-18.486376,11.697961,-2.6859684,0
-446.65366,81.265434,26.47535,23.505339,2.4497874,-4.925601,2.8247914,-13.041975,-7.4245276,5.4982753,-11.156469,4.2053604,1.99376,0
-395.3722,66.6567,-4.5052214,25.121414,3.706215,-13.1403885,-1.2372088,-16.930737,-8.279681,8.722089,-16.516937,6.9213653,1.225193,0
-436.464,69.53949,23.94187,24.390604,-14.6929245,-8.781835,13.430283,-10.860962,-1.9090868,5.2483897,-9.702684,0.6400631,0.9298679,0
-383.14267,63.59961,-10.187601,13.2911,4.2712884,-11.597308,4.3553424,-20.347122,-5.209478,11.150658,-17.002426,10.012601,-0.29506627,0
-436.38437,53.675255,14.452767,26.73649,-3.3075578,-6.397778,0.8437698,-8.797719,1.15073,6.1887865,-7.0759087,0.07277913,-1.6520678,0
-403.53,41.058735,1.6065404,28.832884,7.6369114,-9.764988,-6.5897894,-12.420926,-6.5881977,9.529382,-14.272893,1.1953747,12.29397,0
-393.266,58.62916,-9.33691,21.506075,3.1380525,-7.7082567,1.6324543,-11.388773,-6.068085,9.660232,-13.130644,3.3342843,-0.9424277,0
-396.9535,63.71862,-1.9691343,28.787863,14.637311,-7.046968,-9.686934,-15.672748,-9.355745,7.257916,-15.65989,-2.846679,7.489448,0
-450.84433,82.14651,17.16543,23.43792,3.3107057,-7.2289977,0.4428531,-7.3640056,-1.6960461,3.886968,-8.833936,1.8589479,-2.3795283,0
-388.84296,53.64324,3.2096019,13.729225,8.809755,-4.2555656,-5.0727777,-9.4276085,-9.115151,9.647687,-14.041473,-1.7243371,2.3261616,0
-381.5277,46.775906,-0.7161516,37.24005,8.296674,-10.295496,-8.557699,-12.382832,-12.398379,4.4315014,-19.28873,7.405634,-0.4467058,0
-416.88882,65.578995,-7.887592,26.03341,10.665285,-4.8777485,-2.64151,-14.102825,-7.337595,13.897791,-16.307878,2.0579393,4.5189633,0
-387.02322,62.433487,-0.88901204,26.44666,4.483573,-7.766098,-3.4480808,-11.608399,-7.080444,6.817199,-13.590082,-0.3193659,4.3345237,0
-392.82803,53.26169,2.8547752,44.263195,8.004055,-10.182903,-0.07450524,-17.419313,-7.467321,7.9580145,-21.68961,3.425733,3.3446465,0
-391.7248,70.42324,4.603603,25.26264,-7.583479,-10.413518,5.9340568,-17.829039,-10.766502,6.7243037,-19.08814,4.347251,2.5190144,0
-418.3373,64.863,-4.4282546,29.933949,4.685998,-10.281462,-2.9186692,-14.535896,-9.757502,10.539795,-16.999626,4.2562485,-1.0994793,0
-454.96585,49.722675,33.532383,32.928207,2.7926638,0.056293625,-1.2644471,-15.854074,-0.26223323,-3.1071625,-9.228931,5.321531,-5.7314186,0
-403.2787,78.91452,-10.857286,30.035378,6.0264583,-6.7613378,-2.0872579,-11.938569,-12.171199,12.7492075,-19.17886,1.6852193,-0.5589253,0
-409.944,67.14433,-12.626729,18.378855,6.0081115,-3.362013,3.3039129,-8.485484,-7.4432106,12.895968,-15.149464,1.574266,2.179151,0
-389.43042,81.95957,-1.8471541,17.327095,-11.73004,-7.0947247,7.085027,-12.681956,-8.741966,6.3397784,-13.76374,-0.8367968,5.4544716,0
-424.44974,64.77673,5.5073957,28.562435,2.9228032,-5.7097564,2.5348804,-7.101456,-0.5058094,2.0366695,-4.8388476,1.7732365,-6.1804233,0
-383.39877,50.44039,0.61420447,34.7243,7.76247,-12.3094845,-3.6416461,-10.454463,-10.1810055,5.873177,-14.073696,5.1822796,5.713049,0
-396.17365,78.67217,-8.2913265,10.700638,3.8743625,-6.375997,-1.4532968,-9.87187,-7.4247465,8.504034,-11.564072,-3.1286705,2.5949166,0
-372.54282,42.332775,5.1780286,35.289658,8.666577,-14.904812,-6.386903,-7.118279,-13.137693,3.9795563,-12.4937525,3.3214653,5.248136,0
-387.3354,69.98019,-19.64703,16.968042,0.68373543,-8.211271,-4.0350633,-11.211077,-6.8633275,13.54842,-21.573584,6.7712564,-0.8169833,0
-418.58716,49.688354,-0.23671329,29.5943,5.8008723,-6.909204,1.0636513,-10.897749,-6.9134407,13.037985,-17.576607,5.605817,3.1941805,0
-418.15674,84.04906,9.92764,14.277772,-8.348121,-8.885974,0.5803808,-8.43446,-7.3369794,6.067792,-11.736655,-0.6608957,4.118995,0
-451.8986,94.85241,18.511961,22.20782,3.3693407,-6.4544573,7.41805,-12.767358,-8.388227,1.6366638,-8.683001,0.23846805,-5.6738,0
-424.25284,91.7198,13.656861,9.454735,-3.4132211,4.3073845,4.144349,-20.353104,-1.3991243,3.6404862,-13.925192,10.58448,-7.1802473,0
-375.2908,43.943924,-11.946061,29.512339,-1.3110114,-8.11,0.50522375,-9.372971,-8.819253,10.37415,-14.689458,2.9049928,2.898692,0
-420.1593,74.40129,14.155434,27.745062,-3.6761365,-4.456382,5.19673,-20.550417,-2.305719,0.11090069,-10.127434,4.424463,-6.499049,0
-439.78424,88.30131,15.713417,12.550963,-2.3851993,3.226094,-1.3811114,-21.43209,-1.8450525,1.6150739,-8.656633,0.43225223,-4.1816206,0
-393.7161,74.387794,2.0076046,25.033878,1.4352636,-4.6799436,-6.054603,-13.343654,-10.328508,5.34986,-15.931127,-1.0069652,3.640194,0
-389.27313,49.72793,3.4082801,33.60033,-1.0973575,-5.491814,-4.3264747,-9.404489,-8.233898,7.868106,-11.486947,0.8046438,2.1411736,0
-394.37808,60.572952,-6.0819545,30.785591,0.058506686,-3.6602323,1.8255901,-16.40818,-10.262528,14.080541,-16.50789,3.4026248,0.8143628,0
-385.57632,30.89951,5.1718397,31.673248,4.5646095,-4.179289,-6.44865,-10.966248,-7.137117,6.3602,-17.277075,4.0981092,6.8251524,0
-461.80655,75.141,32.4816,41.29039,6.2411666,-7.369123,10.45961,-15.428109,-11.223163,-4.7638526,-8.554315,-0.20946066,-9.825569,0
-420.16458,46.243984,5.940979,40.553745,9.720963,-7.5588765,3.9699972,-10.99157,-9.189326,8.561097,-12.263998,6.9408054,5.2740173,0
-382.38342,57.398273,-1.0719959,35.100117,4.286251,-13.917118,-2.711693,-15.425359,-6.4450984,7.0579467,-16.864084,8.832662,0.85332745,0
