mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,delta2_mfcc_1,delta2_mfcc_2,delta2_mfcc_3,delta2_mfcc_4,delta2_mfcc_5,delta2_mfcc_6,delta2_mfcc_7,delta2_mfcc_8,delta2_mfcc_9,delta2_mfcc_10,delta2_mfcc_11,delta2_mfcc_12,delta2_mfcc_13,label
1.2067957,1.3070309,0.49888048,-1.523076,-1.9040086,-1.3537514,0.9823657,-0.123464294,-1.2182841,0.63132125,-1.8096251,-1.2427605,-0.58789694,-0.6703775,1.0075185,0.110633895,-0.54484403,0.016079467,-0.67391175,0.17261435,2.3870413,1.8171172,-1.3987433,-0.84426093,-1.1708825,-0.5783897,-1.1381453,0.45248938,-0.95531183,0.58789486,1.3238891,1.2361752,1.3236573,0.2279375,1.449466,0.20431486,0.3614176,0.094351254,-0.012495215,0
-1.2598656,-0.7273128,0.31464872,1.5772185,0.8852714,-0.74385995,0.8394219,1.085149,1.2718478,-0.48276222,0.20526297,-0.2665121,0.5451806,-0.040338702,0.66255265,0.96630853,0.66956747,-0.73762107,1.7000225,1.0445695,0.40535343,-0.2539223,-1.0223936,-1.2822709,-1.0391,-0.6896192,0.86266303,-1.8590714,0.84803754,1.4027673,-0.9872511,-1.2012823,0.72865915,-0.15064466,0.4565034,0.7044698,-0.6098584,-0.09917243,0.43644232,0
1.5567697,-0.07599997,-1.0563346,-0.8833993,-1.1336882,-1.0549845,1.1243039,0.959846,0.48788047,-0.34722382,-0.069630906,1.1574241,1.4733111,1.0066931,-1.7640809,0.048161183,-0.27413657,-0.2530611,0.03634769,0.11672441,-0.9876072,0.78900117,1.3966166,-0.86888945,0.5193839,0.44013909,-0.008358791,0.5722217,-0.9603347,-1.2863146,-0.013570827,0.2952499,-1.6625036,0.5089977,-0.29494044,-0.8226917,0.9654359,1.3778291,-0.15829591,0
-0.83537716,-1.0920471,-0.004924674,2.2848296,1.0041156,-1.6804085,0.84435713,1.5936669,1.4132681,-1.1398221,0.50064385,-1.6395667,-0.054586075,-1.7509612,-0.13801016,1.0142578,-0.10504714,0.20564519,2.252194,0.9013644,1.2490722,1.7125825,-0.4154306,-0.22951367,-0.4790843,-1.0951504,0.45833755,0.48264238,0.0281113,0.68095076,1.3087595,-2.5947428,-0.35532093,-0.3708101,-1.0756788,0.3093268,0.2382286,0.6641708,0.020415545,0
-0.0986688,-0.69151306,-1.210117,-0.11718877,0.7302493,0.07658714,-0.29818037,-0.95811665,0.19139753,2.3660638,-0.04042972,-0.05090736,0.04141449,-0.7378852,-0.18124014,-0.03352375,-0.18080987,0.061516635,-0.038373563,-0.00089260284,0.3094893,0.6695852,0.2477655,0.5480969,0.39297363,0.32475802,0.53810436,0.29417366,0.30653414,-0.46845052,0.06866156,-0.7423805,-0.42521417,-0.06289874,0.025540084,-0.6544541,-0.5354333,-0.39281008,-0.36767393,0
0.99301106,-0.014389585,-1.236596,0.002045205,-1.3490679,-0.62051225,0.8407408,1.4056389,0.9324526,1.5589932,-0.33984825,0.57184136,1.5078249,-1.3792353,0.21866521,-1.0751714,-0.7765602,0.9438853,0.32651803,-0.21752657,-0.638233,1.3907361,0.19782448,0.67078376,1.0013381,-0.18039402,-0.7397754,0.9363505,-0.96468234,0.3889729,-0.5763718,-0.25876537,-0.3370582,-1.0124942,-1.2962424,0.40017784,0.95590687,-0.40659916,0.08811749,0
1.4946358,-0.21159434,-1.7661518,-0.67003393,0.5447663,-0.64761865,-1.0843335,1.5600746,1.1697102,0.29264706,0.73641187,0.04310032,0.103947595,1.6160629,0.8390571,-1.0467267,-2.4931998,-0.7509155,0.5529552,-1.889909,0.30956045,-0.4929329,-0.11924165,0.064450525,0.68951064,-0.7698473,0.5950029,1.3331412,1.0702515,-0.6899509,0.6253794,-1.1535527,-0.863047,-0.95435125,-0.5580178,-0.45045754,0.6109553,0.58007926,-0.75941384,0
-1.0754836,-0.74829674,-0.62707806,1.548473,1.3887842,-0.46117517,0.1146655,1.333196,2.2801101,1.5648952,0.5707442,-0.6302282,2.0402393,-1.7322408,0.027178915,-0.14069365,0.011949213,1.4685848,0.94119835,-0.0396966,-0.45193636,1.203337,0.027861077,-0.23117524,0.39747417,1.6146786,-1.6844342,-0.55908924,-1.6318533,1.2535212,0.44439143,0.09934403,2.4261577,1.0984457,-0.08479004,0.80981374,1.5965219,0.8783828,-0.08939516,0
0.38048774,-1.9795777,-1.003065,2.0761664,2.0726352,-1.2647883,0.53243446,0.93429124,0.30503497,-0.91796464,-0.88686347,0.18420714,0.9646923,0.19767593,-0.8137646,-1.6065236,-1.1073474,-0.15155001,-0.63413167,0.7139807,-1.2414172,0.36076328,2.0634,-0.12662509,0.40949008,1.0199106,0.80777603,0.23414177,-0.58095306,-0.5884551,-0.81439954,-0.67558134,-1.4491807,-1.2649361,-1.4724013,-0.2822757,-1.5138061,-1.3229315,0.5366078,0
0.69410807,-2.1726649,-0.7630453,1.4314913,1.0230838,0.2793705,0.053932536,-0.1614481,-1.1613702,-0.2101772,-1.361695,-1.0676081,0.584811,-0.6225267,-1.158639,-0.9909184,-0.5331439,-0.533374,-0.37002653,0.19823876,-0.1603757,0.7532273,1.1759784,1.8486266,2.116941,1.6151195,-1.1954376,-0.17713147,0.12802449,0.827725,-0.38247943,-0.9254192,-0.23366301,0.4506831,1.2452843,-0.17992504,0.26080826,1.325374,1.1181737,0
0.7785516,-1.0147702,-0.1632321,0.65721387,-0.26818195,-1.018653,0.42888322,0.16093227,0.70286155,1.2609888,-0.90548587,-1.3959649,1.431484,0.21903105,-1.3585365,0.0995677,-0.5457687,-0.3709606,-0.123615876,0.5907626,-0.007294228,0.1392123,1.1935072,0.72716653,1.075879,1.0540565,-0.790788,1.360722,-0.023110764,0.91847855,1.0200164,-0.4335669,-0.6425851,-0.41731915,-1.0450171,-0.41793162,-0.58126765,-0.85821927,-0.055206783,0
0.05781066,0.36021024,0.7351744,-0.5996929,-0.59072685,-0.90213203,0.96614563,1.0796673,-0.102705054,-0.16616674,-1.1339494,0.19405842,-0.72464436,-0.33664677,1.1587964,1.4550492,-0.23488927,-1.2395537,-1.6515644,-0.5667113,1.2543904,0.60239875,0.093513004,-0.26030067,-0.36333138,-0.57654506,-1.0701137,0.30291727,-0.05402966,0.5058812,1.181678,0.9298891,0.690866,-0.44025335,1.4746171,0.15186064,0.64933956,-0.05992216,-1.3855208,0
0.72146577,0.3261315,-0.8886977,-0.22999091,0.032265373,-0.28098783,-1.120605,-0.3355666,-0.061422538,1.3560675,0.002078964,-0.42959425,-0.7261716,0.087327935,1.1156077,1.8822529,0.3394825,-0.29171476,-0.7439264,-0.5019007,0.38470152,-1.3263772,-1.9323716,-0.38140002,0.08892951,0.046531674,-0.79372686,-0.4384755,1.0683218,1.3435969,1.2063291,-0.9230515,-0.30211994,1.1583247,1.5682116,0.7433864,0.66349727,-1.169379,-0.94883525,0
-0.13569571,-0.9580239,-0.7574438,1.1905147,2.0761664,-0.6738391,-0.35173342,0.9546451,0.65053004,-1.1677054,-0.5034803,-0.73012996,0.6934242,-0.69144374,0.28725958,0.16153522,0.51585525,0.9872066,-0.9360141,-0.18857174,0.60933274,-0.046471734,-0.57582843,0.5030388,0.55161226,-0.41087466,-0.4679401,-0.37890124,-1.5139644,-1.3098748,-0.627799,-0.88577896,0.5123398,0.121999145,1.6503723,2.823986,2.3609629,1.8161807,1.0187943,0
-0.41217437,-0.06045051,-0.3756731,1.0958575,0.6377895,0.20129912,-0.81125057,-1.1482928,0.20805629,1.2601528,-0.640937,-0.5600744,0.14173806,-1.257451,0.30325153,1.9832134,1.8243191,0.7812798,0.24450123,0.3837877,-0.0803851,-0.30783197,-0.48352686,0.5711891,0.2705756,-0.24891932,0.40536225,-0.58799314,1.0546474,-0.7920713,-0.13803136,1.2739923,-0.49426815,1.3594152,1.5762796,-0.21533033,0.6237989,1.4127733,1.9787558,0
0.5945626,-0.71756166,-0.38239935,-0.017051937,0.18911615,-0.6403278,-0.59681255,0.30056924,1.4668579,1.8220034,-0.169191,0.25199413,-0.20769519,0.18791027,-1.487785,0.13850686,-1.1823654,-0.26652136,-0.19636877,-0.121444546,0.17716582,0.4728077,0.3366498,0.43151766,0.41796535,0.7589656,-0.6385888,1.0809321,0.4972311,0.039085917,0.5150656,1.4035819,-0.070593655,-0.082089506,-0.6774201,-0.9565099,0.2702802,-1.023108,-0.49753872,0
-0.07975885,-0.96878695,0.18713331,1.4368423,0.94297206,0.27412143,-0.17710538,-0.12524958,-0.33524984,0.12821534,-1.8851086,-0.93170303,-0.059036385,1.8649863,0.11831062,-0.06598165,2.190881,1.549801,-1.4381145,-1.4308627,-0.0118587995,-2.7291822,-2.279548,-1.5201744,-0.47896868,-0.14371985,1.4038655,0.014331836,0.06392835,-0.32722062,0.17507243,-1.5609037,-0.24201322,0.08584663,-0.011893952,-0.6707662,-0.8397173,-0.047250267,-0.1232055,0
-0.17149435,0.7648704,-0.081030644,0.1390604,-0.10746068,0.1647726,0.14500196,1.6229821,0.7822927,-0.3123854,0.51047546,0.20876892,-0.68999416,-0.942496,0.37076437,0.5173405,0.10079893,0.5848929,1.7359911,1.4080237,1.023003,0.048887912,-1.2314534,-0.6434694,0.2605757,-0.63185555,0.32974353,-0.6781599,0.052038923,-0.4176102,-0.059013292,-0.98297703,-0.78290784,0.28292644,1.1424783,0.29053462,-0.51278764,0.24107067,1.0886506,0
-1.2561605,0.051579393,-0.16675363,0.56603986,1.1242194,0.25013533,0.56176466,-0.4453627,0.28822836,1.0076767,0.45537013,-1.3097565,0.75686747,2.4906366,1.1788594,-0.7682107,-2.2378232,-0.032956116,-0.3378167,-2.6211956,-1.4936165,-2.0835674,-0.7592977,0.6371554,0.26284248,-0.48202568,-0.30177897,0.8319001,1.8903089,-1.3238585,-0.7926639,2.0627227,1.618119,0.9671795,0.432428,-1.5292776,0.17177692,1.4050719,-1.5268409,0
0.060759857,-0.98578733,-0.9316416,1.2555099,1.3573432,-0.76682466,-0.11937141,0.46430543,0.28717956,-0.076299,-0.29156154,-0.9019307,1.3363901,-0.14836729,-1.7612518,-1.0785061,1.3557445,0.88827014,-1.0527263,-1.1760633,0.96368104,0.669821,-0.573467,1.264911,0.96958274,1.050553,0.05269047,3.2396462,-0.9780357,-0.51344305,1.1963748,-0.5173653,-0.9384178,0.17063397,-1.1780946,-0.64762336,-0.29559857,0.55236214,0.054372285,0
0.15472244,0.108859375,-0.25852665,0.12892161,0.04671108,-0.5526569,0.058417737,1.6561508,-0.0053313235,-0.26448762,0.80297613,0.3905734,0.7617853,0.37922114,-1.5850642,-1.2425245,1.55083,0.41606018,-1.2253081,0.6738453,1.2807646,-0.15440579,0.16284122,1.1825275,0.33669308,-0.2903494,0.15208456,2.530334,-0.9983801,-2.084678,0.30214873,0.027535845,-1.993562,-2.0954576,0.10604473,-1.2194755,-0.4466243,-0.30684555,-1.3882759,0
-1.5569077,0.6824787,0.85539484,0.39791778,-0.52961576,-0.50122344,1.3834083,0.484944,-0.34781307,0.41817278,0.7171346,1.2107209,1.2864041,-0.25264716,0.43925026,0.9865779,0.23375171,0.27390137,0.94500583,0.5201434,-1.6428701,-0.82687515,-0.1825523,-0.3061181,-0.062078923,-1.0771645,0.71219206,-1.1394956,0.26080227,0.7886116,-0.83997256,0.2463055,0.38795772,1.8389076,-0.32327536,0.2521042,0.7874048,-0.59186673,-0.874558,0
-2.0021753,1.0427799,1.467922,0.43748835,-1.3102053,-1.4589392,0.890524,1.2459311,0.5784887,1.6847738,1.340699,0.2797033,0.6727977,-0.37413526,0.91202354,0.99399555,0.6018876,-1.1117861,-1.6458733,-0.40021187,0.05382236,-0.6376053,-0.21739598,0.31087682,-0.5478997,-0.28689784,0.42265502,-0.85067075,-0.4437976,0.97447604,0.5466064,-0.64448595,0.30102155,-1.3257686,-0.41634077,0.7187641,-0.305959,-0.13216104,-0.6658811,0
0.4574655,1.3681613,0.99373215,-0.683161,-0.36834118,-1.7006932,1.5092293,0.5023463,0.7545193,0.44993338,-0.9973135,-1.0250415,0.29871464,-1.3705298,2.9357646,0.38026264,-3.4986262,0.7182198,1.8856046,0.50291353,-0.7907715,-0.74925625,0.32873532,0.44286215,-0.15244628,0.0638271,-0.021360915,0.11118248,0.45772296,2.709072,0.23310414,-1.1611431,0.9684113,-0.58370167,-1.9200617,0.7377987,-0.7736383,-0.5958607,-1.8137127,0
0.9721052,-0.3480764,-0.3781023,-0.5092828,-0.74879515,-0.7358815,-0.37711072,-0.34505466,-1.0618747,1.5188811,-0.7705122,1.0709921,0.14137623,0.40957323,0.55734324,0.37654415,0.3153163,-1.8158982,-1.6046448,1.3433446,1.3617594,-0.7682368,-0.4076779,-0.2330515,-0.88159734,-0.2984574,0.5686146,-1.0240321,-0.8555684,-0.28606483,0.61314774,0.61035335,1.1845688,0.4936036,-0.37700224,-1.1347415,1.1602588,0.8371192,0.9946931,0
0.9294296,0.3880533,1.1483985,-0.06613786,-2.3133714,-3.0094912,0.6633432,1.4036418,0.65299547,1.4589678,0.51446563,0.34517935,-0.69880056,-0.19464886,1.7416507,2.065129,-0.7908005,-1.4571229,-1.8798007,-0.6389923,0.67818177,0.74441403,-0.4673998,0.31172445,-0.4001219,0.06666812,-1.0069044,0.846075,0.05287614,0.20163175,1.5164127,0.41575167,0.772776,-0.24800816,0.47099322,-0.2615852,-0.48434815,0.3824957,-0.08074792,0
1.9341588,-0.37394738,-0.7851714,-2.2020512,-1.2936597,1.0728226,-0.80930763,-0.20458432,-0.83437884,1.2242429,-1.2005684,1.2929231,0.5391431,0.84157485,1.0280108,0.0025137607,-3.5109463,-1.0585371,1.084846,-1.0207573,-0.8899996,-1.1820747,1.0526521,-0.2594581,0.8097135,0.9526172,-0.9364765,0.18462132,-0.45306414,1.1147745,0.09583299,-0.41744292,0.88766235,-0.6186079,-0.30402118,-0.8383035,-0.33574852,-0.6052709,-0.8299541,0
2.4468937,0.37221536,-1.4832069,-1.9828774,-0.4998862,-0.3521638,-1.5673527,0.04360892,1.5331033,0.24622655,0.65115315,0.54563767,-1.1696839,-1.8095218,-0.1558093,-0.69662637,0.9115658,0.7395923,-0.9811731,1.2125927,0.22160311,0.0142915165,0.69536173,1.017241,0.50188226,1.8379527,1.0596293,0.7329065,-0.8593527,0.6832777,-0.7225997,-0.23960043,-0.047458593,-0.2134251,-1.5355852,0.39556852,-1.4845707,-0.35051483,-1.4585894,0
-0.00564091,-1.3198555,-0.54316527,0.23103249,1.2924802,0.05973853,-0.30233777,-0.7369223,0.9670199,1.1450607,0.38142997,-0.19995403,0.07996919,3.1709816,0.30522993,-0.725076,-1.0486695,-0.45369512,-1.3081262,-3.6163325,-1.204714,-2.616095,-0.042645253,-0.31174734,-0.58350694,0.5505072,1.351964,-0.045213975,1.581858,-0.40301,-0.6332469,1.4177425,1.0035009,-0.0009879293,-0.9166478,-0.3836197,-0.36342752,-1.4128625,-0.42908508,0
0.958385,-0.3564271,-1.3078709,-1.4013082,0.49326226,-0.16718882,-0.15853778,0.7480263,-0.032205578,-0.12864354,0.43053362,2.017532,0.5040455,0.8096468,-0.6250608,0.13978882,0.682186,0.07498716,-0.61637384,0.18010755,-1.2433608,-1.0168549,0.044427134,-0.5513469,0.41927633,-0.23495813,0.8931309,-2.55572,1.1107489,0.5356326,-1.8950646,-0.6717881,2.1398127,0.10915344,-0.6344439,1.1149892,0.9385384,1.9852717,-0.8536453,0
-1.5147517,-0.46286058,1.2425377,0.120951995,0.75717485,0.36936322,3.1374695,-0.03485863,0.5685592,-0.2357676,-0.83794886,0.10540813,0.8269173,0.2875851,0.74890894,0.78099364,-0.23952825,0.77203494,1.1542876,0.08588132,-1.5802958,-1.2350761,-0.10214796,-0.011198104,0.075294144,-0.38897374,-0.050219834,-0.5757544,0.57090175,0.93881273,-0.60027,-0.122195944,-2.1226149,0.29548037,0.62574804,1.2636023,3.5784652,-0.24598332,-1.6704798,0
1.0408967,0.6456155,-0.6236742,-0.4138171,0.67046475,-1.0124778,-1.4928914,0.7508114,1.9375986,0.7721803,-0.7752609,-0.112226054,-0.44591588,-2.0107112,-0.7716942,-0.42389387,0.44739783,0.849216,-0.26678127,1.8032559,1.5689572,2.114293,0.58172303,1.8113747,2.3440454,2.3319473,1.2050905,1.8503207,-2.2063076,-0.94859654,0.57477796,-0.6792569,-1.2165086,-1.5599836,-2.7778697,-0.8399069,-0.18603803,-1.5996438,-1.9179018,0
-0.32359052,-0.11022883,-0.57971877,-0.16854168,0.7118065,0.40476045,0.31768477,-0.7328863,1.1624304,1.1977036,0.3808266,0.0053619817,1.162081,-0.16575721,-1.5750022,-1.4082077,0.24645376,-0.35323778,-0.6354292,0.32736802,-0.24797761,0.7759543,1.5372839,-0.0061249183,1.8247398,1.9020933,0.015481437,0.846295,-0.5377006,-0.5231218,0.121645615,0.35602298,-1.4517576,-0.09632514,0.51190686,-0.5208182,-0.23010895,1.3423265,0.34668502,0
0.14071545,-1.0860862,-1.3079762,1.5872728,1.4628762,-1.1592518,-0.5587848,-0.07339781,0.6168544,-0.258542,-1.5003194,-0.81479645,-0.48185077,-0.19294834,-0.7767471,-0.70916855,0.43564123,-0.52913296,-0.7320491,-0.36908406,-0.76530725,-0.5769463,0.69486314,0.64919144,0.69458723,0.39279994,0.14668234,-0.31758446,0.27464962,0.319749,0.6424657,1.2847278,-0.07059906,0.10178334,-0.46598023,-1.8593526,-1.8880353,-1.654325,-0.9596681,0
-0.17134926,0.006276367,-0.064509556,-0.5918515,0.8678949,2.1662204,0.67514163,-0.34664357,-0.31840378,-0.9908076,-0.35771486,-0.4971945,-1.1663517,0.15217815,0.72032464,0.78699887,-0.16563894,-0.6729312,1.4263827,0.007266225,0.7825337,0.18125021,-1.4210353,-0.927425,-2.1285713,-0.47058436,-0.7678345,-0.77103174,0.7106923,1.364399,1.5080767,-0.42583802,0.26691148,1.613772,0.2302061,0.08419233,-0.39859328,0.26136652,0.06679123,0
-1.2936666,-0.26017419,-0.12026246,0.69588304,1.126006,-0.37512055,-0.69763863,0.8204884,1.3269233,1.3372489,1.2588607,1.2210099,0.45847055,-0.77777815,-0.2132499,0.703958,0.5023028,0.35643935,0.56755537,0.295164,0.10140011,0.2704814,-0.023784248,0.62595063,0.6909446,0.5668913,-1.8639754,-1.9290665,0.43104455,1.320411,1.1055518,1.2096,1.6224928,1.4632709,1.6479228,-0.019249592,0.58237344,0.7027205,2.161318,0
-0.19359982,-0.60482764,-1.0776896,1.254766,0.73071235,-0.41178748,-0.51607627,0.49015743,0.9816126,0.38546303,-1.0078579,-0.6985367,-1.0952141,-0.17782468,0.5260464,0.85357475,-0.040570755,-0.69569105,-3.97E-05,0.6946168,2.0609171,-0.077443466,-1.1469221,-1.8973994,-1.6933874,-1.8921499,0.7193977,-1.0265355,0.6720169,0.11583132,-0.76994145,-0.31843287,0.32292658,-0.9512918,0.83715624,0.99501485,0.7072387,1.0161481,1.7831863,0
0.008956595,0.5045277,1.4969467,-0.30501744,-1.8176571,-1.447488,0.14452736,-0.3341648,-2.4121969,1.8587022,-0.4975192,-1.4045261,-0.83508974,0.47587663,1.0679989,2.0075493,-0.037713666,-1.7651035,-1.14079,-0.7710221,1.0257977,0.3578419,-0.56537706,-0.9480868,-0.9374438,-0.7402282,-0.8411855,0.34776992,-0.42044204,-0.39896768,0.9005335,0.8250295,0.583526,0.4887684,1.5543983,-1.2314339,-0.5762734,-1.248802,0.24414252,0
-0.5985777,-0.33166614,0.36045823,-0.3953015,1.1816783,0.92388487,0.8343641,-0.23933317,-0.70435184,-0.56320226,-0.64574236,0.5096516,0.08796894,-0.69035524,0.83886284,0.9906897,0.9019624,1.6525049,0.25440136,-1.4173046,-0.6097092,0.8899434,0.12430807,-0.5009502,-1.3274152,-0.5873828,-1.4785731,1.7008214,2.7263153,1.0456216,-0.16755895,0.19014077,1.4266884,2.6777568,-0.19777402,-0.15968609,1.6951212,0.6081951,0.64039713,0
0.40783024,-0.9937899,0.0751173,-0.06963946,0.30408326,0.9533287,1.5294206,0.1983471,-0.20272684,1.099364,-1.071053,-0.20548865,1.1184713,-0.22962576,-0.42930746,-0.6726479,0.14667882,0.014638648,0.28581876,-0.027979769,-1.1100045,-0.42126554,0.8842868,0.5265325,0.13656667,0.12796427,0.080473766,0.44921085,-0.0945811,-0.5044765,1.084328,0.62217826,-1.0288367,-1.1704632,-0.0898801,-0.9382961,0.91651976,-0.34823352,-0.79060155,0
-0.070816785,0.049609896,-0.429319,0.1389483,-0.12010414,0.82480943,0.52348775,-0.740838,0.46915278,-0.5146847,0.520887,0.26138243,-0.6415271,-0.47968313,-0.3088207,0.95545566,1.0265192,-0.5222253,0.7982605,1.089067,2.0865455,1.0849679,-0.38045764,-1.6301806,-1.7574986,-1.2986579,0.5752758,-2.408927,-0.5676912,0.61522806,-0.705691,-1.9084139,1.9447067,-0.60687083,0.37665823,1.0426866,-0.34006783,-0.6390485,1.2658674,0
1.6506733,0.30116922,-2.3146288,-1.3893441,-0.7699218,0.43627116,-1.0611556,0.4391325,1.1800346,-0.21040615,0.40230903,1.2640091,-0.34930864,1.2041568,-1.593566,-0.29667565,0.2702493,0.17605554,-1.213358,0.66340256,-0.8658492,0.3681903,0.18792292,0.64473104,0.727033,1.3829776,1.0662068,-0.9171532,0.48478034,-0.8490388,-0.29602805,0.30129835,-1.6251005,0.21419266,0.029457385,-0.75765973,-0.09564334,0.38898453,-0.7244599,0
0.20744354,1.0318704,1.1579598,-0.24867086,-2.4373214,-2.54845,0.07391474,1.415476,-0.029298807,0.60673195,1.1306887,1.2933577,0.46480745,-0.3589576,1.1542199,0.8558992,-0.68141085,-1.1838063,-1.5091424,-0.12755138,1.0228437,0.50290126,-0.7972081,-0.034931306,-0.11294892,0.05053863,-0.6414547,0.39861843,-0.95881957,0.014361956,0.9626798,-0.35485688,0.04718734,0.6825945,1.2282264,-0.7929788,0.44049737,0.4214779,-1.0580541,0
1.7102207,-0.069553204,-3.0415323,-0.9614276,0.16428855,1.042342,-2.6588461,-0.89191854,-0.26275426,0.6615208,0.9524595,-1.5154861,0.25557292,0.43676952,-0.88389295,-1.2721351,0.6316084,-0.11834022,-0.9742594,-0.92429394,-0.18896554,-0.7934814,-0.574513,2.1304243,1.1502298,1.1102442,-0.4221895,0.57823884,-0.16642018,-0.79051465,0.36388394,1.0064743,0.44514656,0.35519743,0.94399226,0.8365013,0.36975408,1.0277629,-0.27627882,0
0.43172073,-0.28230742,-0.76611197,1.345123,0.15424554,-0.6451627,-1.5583597,-0.528145,-0.1937428,0.794414,-1.2828847,-1.6314442,0.033269003,1.8889263,0.3389557,0.30495667,1.088326,1.3853998,-0.9928713,-2.2323003,0.013499026,-1.4154114,-2.760431,-1.362668,-1.4891398,-1.2548988,-0.597228,0.54994005,0.86881125,-0.48310882,1.8486352,0.8491293,-0.2247215,0.96497923,0.89334935,-0.33969438,-0.10412747,1.0595813,0.18627344,0
0.3194475,-0.5130774,-0.45873395,-0.80992365,-0.051715024,-0.7896636,-0.012821256,0.39828,0.34890306,0.15303941,0.6874023,-0.5831278,-0.2627382,-0.57862604,-0.39535642,0.2783116,-0.030520719,0.19844793,1.0514768,0.60546494,0.6787019,-0.9001364,0.7654343,1.5232432,0.6610786,-0.74571985,0.51828295,0.70435536,1.7452706,0.20308273,1.8470675,0.12315969,-0.42112005,0.48221043,-0.122452244,0.9613835,2.023465,-0.0858766,0.45511314,1
-0.43322757,-0.6341295,0.25246155,0.043327585,1.5572578,-0.24290174,0.5773901,-0.8138461,0.0045011938,-1.0888759,0.7006393,0.62879866,0.14424899,0.2240412,-0.4508006,0.83728397,-0.98251253,0.3706201,0.0433009,-0.08039254,0.5934147,2.0170488,-0.16246769,-0.5346602,-0.20803265,-1.3085785,-0.11754653,-0.2650812,0.35342446,-0.6027285,-0.8264553,-0.4743446,0.84346443,-1.3354771,-0.424249,1.838304,0.068195455,-0.51172686,0.41728488,1
1.2325962,0.30606562,-2.0013535,-0.63658345,-0.5023169,-0.35462618,-0.6354761,0.48850587,0.5494039,0.72628826,0.64695716,-1.1140336,-0.063774005,-0.39136237,-0.46759182,-0.006597922,-1.6253382,-1.5776868,0.60470825,1.120589,-0.86372507,-2.5230803,0.24227776,0.15826163,-2.4513302,-1.2346983,-0.110373385,-0.6943601,1.3385347,1.2922508,2.3321404,1.3494847,0.5074875,0.43856794,1.9129767,2.0378304,-1.7097243,0.17541273,1.8071791,1
-0.41836533,-1.8670703,0.12051126,-1.1947612,0.57335824,0.6837861,-0.7815142,0.44995907,-0.29599145,0.39512983,-0.7528127,-0.30548608,0.37704673,0.102043785,-0.49253464,-0.86893326,-0.49297374,-1.2212853,0.57167244,-0.5259907,1.8445425,-0.80014825,-1.8724724,1.6275556,1.0004976,0.903454,0.07566293,1.9330286,-2.349105,1.3050823,-1.0221455,-0.23548934,0.38253224,-1.4611549,1.8787111,-0.8160013,1.8670495,-0.72098094,0.15958112,1
-0.34088597,-1.3258331,1.5657238,1.5339521,0.67333025,-0.5456094,-0.4939833,0.85249984,-0.8725003,-2.3221183,0.8864295,-0.31029874,-0.42338595,-0.17781976,0.6566679,0.47749117,-0.10789232,0.3653028,0.66852015,-0.4118457,0.9173822,0.7443562,0.6649621,0.99325514,-0.9676838,0.21717416,-0.019875439,-0.7659726,0.40802705,-0.8111468,1.1163245,-0.30631623,-0.48987347,-0.22884595,-0.1748652,1.2238812,1.1514394,1.2431345,-0.15757889,1
-0.12244762,-0.06443756,-0.5995592,-0.5173528,1.2688862,0.99190646,-0.8617404,-1.6312331,0.63426995,0.8846621,-1.402657,-0.9130316,1.7112701,0.37321958,-0.535486,1.7783175,1.9233332,1.8799884,1.1703371,-0.49238124,-0.33557254,0.7994877,0.27155373,-0.358142,0.79138136,-0.49704784,0.3262951,0.51381254,-0.7915778,-0.47669563,0.031432223,-1.2205179,0.9227426,1.0833489,0.42662883,0.5420713,0.9099323,-0.28446868,-0.08337308,1
-0.27454045,-1.4735372,-0.19750628,-0.59140694,0.122898765,-0.61358464,-0.22224279,-0.24454823,0.9688696,-0.08064428,0.67602366,0.09395472,2.7477999,-0.6708882,0.79544485,-0.062338214,-1.5618484,-0.1123013,-0.15929548,-0.37674427,0.24429357,-1.4124945,0.20674154,0.055955365,-1.3732183,0.78402525,0.51327085,-0.073761255,-0.049377173,0.6766995,-0.5093479,-0.37745178,-0.77285856,0.001303018,0.078988254,-1.0893788,0.9805828,1.5432806,-0.2683607,1
-0.42684767,-0.4870984,1.1078005,1.5578147,-0.13647205,0.39340135,-0.17231756,-0.7579415,1.1035346,-1.1629388,-0.7550968,-1.4483753,0.179632,0.8651835,0.05350192,1.4570006,1.6263494,2.1894922,0.91780233,-0.011414945,-0.060941312,0.15223083,-0.0923054,-0.7565412,0.50405836,-0.8151336,0.15540333,0.60302174,-0.1379611,0.13479449,0.36245412,-1.0466021,0.9740696,0.69397604,-0.23741476,0.122055195,1.8944273,0.4722045,-0.275636,1
